entry_id,domain,cell_id,option_a,option_b,n_samples,rate_a_empirical,rate_b_empirical,rate_ambiguous_empirical,rate_a_baseline_empirical,rate_b_baseline_empirical,delta_sum,delta_first,n_tokens_a,n_tokens_b,baseline_delta_sum,baseline_delta_first,te_a_sum,te_b_sum,te_a_first,te_b_first,empir_te_a,empir_te_b
vector_database,enterprise_tech,p2_t3_e3,Pinecone,Weaviate,25,1.0,0.0,0.0,0.04,0.96,2.4530787480277354,2.453125,2,3,0.8906300064332981,0.890625,1.921916124978452,0.35946738338401474,1.9218826293945312,0.35938262939453125,0.96,-0.96
vector_database,enterprise_tech,p2_t4_e0,Pinecone,Weaviate,25,0.0,1.0,0.0,0.04,0.96,-2.110172661359684,-2.1328125,2,3,0.8906300064332981,0.890625,-1.492185949922714,1.508616717870268,-1.4921817779541016,1.5312557220458984,-0.04,0.040000000000000036
vector_database,enterprise_tech,p2_t4_e1,Pinecone,Weaviate,25,0.88,0.12,0.0,0.04,0.96,-0.09697051578541505,-0.109375,2,3,0.8906300064332981,0.890625,-0.3593527089760755,0.6282478132426377,-0.35936737060546875,0.6406326293945312,0.84,-0.84
vector_database,enterprise_tech,p2_t4_e2,Pinecone,Weaviate,25,0.84,0.16,0.0,0.04,0.96,-0.853889609747057,-1.0546875,2,3,0.8906300064332981,0.890625,-0.7265722737574833,1.0179473424228718,-0.7265567779541016,1.2187557220458984,0.7999999999999999,-0.7999999999999999
vector_database,enterprise_tech,p2_t4_e3,Pinecone,Weaviate,25,0.96,0.04,0.0,0.04,0.96,-0.7892920605499967,-0.890625,2,3,0.8906300064332981,0.890625,-0.21883105133019853,1.4610910156530963,-0.21874427795410156,1.5625057220458984,0.9199999999999999,-0.9199999999999999
vector_database,enterprise_tech,p3_t0_e0,Pinecone,Weaviate,25,0.0,1.0,0.0,0.04,0.96,-0.7500768859943037,-0.75,2,3,0.8906300064332981,0.890625,1.358559370637522,2.999266263065124,1.3585662841796875,2.9991912841796875,-0.04,0.040000000000000036
vector_database,enterprise_tech,p3_t0_e1,Pinecone,Weaviate,25,0.92,0.08,0.0,0.04,0.96,1.7030913144899387,1.6875,2,3,0.8906300064332981,0.890625,3.854667185616563,3.0422058775599226,3.8546524047851562,3.0577774047851562,0.88,-0.88
vector_database,enterprise_tech,p3_t0_e2,Pinecone,Weaviate,25,0.16,0.84,0.0,0.04,0.96,0.1257627585564478,0.125,2,3,0.8906300064332981,0.890625,1.8278948195802514,2.5927620674571017,1.8279914855957031,2.593616485595703,0.12,-0.12
vector_database,enterprise_tech,p3_t0_e3,Pinecone,Weaviate,25,0.96,0.04,0.0,0.04,0.96,1.3124690072775138,1.3125,2,3,0.8906300064332981,0.890625,2.2955440271034604,1.8737050262592447,2.2955284118652344,1.8736534118652344,0.9199999999999999,-0.9199999999999999
vector_database,enterprise_tech,p3_t1_e0,Pinecone,Weaviate,25,0.0,1.0,0.0,0.04,0.96,-1.8750247950979428,-1.875,2,3,0.8906300064332981,0.890625,3.010694619970309,5.77634942150155,3.010641098022461,5.776266098022461,-0.04,0.040000000000000036
vector_database,enterprise_tech,p3_t1_e1,Pinecone,Weaviate,25,0.8,0.2,0.0,0.04,0.96,2.999985099320611,3.0,2,3,0.8906300064332981,0.890625,9.549518940057169,7.440163847169856,9.54947280883789,7.440097808837891,0.76,-0.76
vector_database,enterprise_tech,p3_t1_e2,Pinecone,Weaviate,25,0.24,0.76,0.0,0.04,0.96,0.3124545825975815,0.3125,2,3,0.8906300064332981,0.890625,5.825768111029902,6.403943534865618,5.825736999511719,6.403861999511719,0.19999999999999998,-0.19999999999999996
vector_database,enterprise_tech,p3_t1_e3,Pinecone,Weaviate,25,1.0,0.0,0.0,0.04,0.96,3.0937154301445844,3.09375,2,3,0.8906300064332981,0.890625,6.818990704785392,4.615905281074106,6.818948745727539,4.615823745727539,0.96,-0.96
vector_database,enterprise_tech,p3_t2_e0,Pinecone,Weaviate,25,0.0,0.96,0.04,0.04,0.96,-2.0313035233624532,-2.03125,2,3,0.8906300064332981,0.890625,1.8906304817755881,4.8125640115713395,1.890604019165039,4.812479019165039,-0.04,0.0
vector_database,enterprise_tech,p3_t2_e1,Pinecone,Weaviate,25,0.24,0.76,0.0,0.04,0.96,-1.1875644896995254,-1.1875,2,3,0.8906300064332981,0.890625,3.0155949583349866,5.09378945446781,3.015583038330078,5.093708038330078,0.19999999999999998,-0.19999999999999996
vector_database,enterprise_tech,p3_t2_e2,Pinecone,Weaviate,25,0.0,1.0,0.0,0.04,0.96,-1.062560317673956,-1.0625,2,3,0.8906300064332981,0.890625,2.671893118589651,4.625083442696905,2.671876907348633,4.625001907348633,-0.04,0.040000000000000036
vector_database,enterprise_tech,p3_t2_e3,Pinecone,Weaviate,25,0.56,0.4,0.04,0.04,0.96,-0.2812949404202527,-0.28125,2,3,0.8906300064332981,0.890625,1.8593934755008377,3.0313184223543885,1.859365463256836,3.031240463256836,0.52,-0.5599999999999999
vector_database,enterprise_tech,p3_t3_e0,Pinecone,Weaviate,25,0.0,1.0,0.0,0.04,0.96,-0.4062536951541915,-0.40625,2,3,0.8906300064332981,0.890625,0.6093831035977928,1.9062668051852825,0.6093406677246094,1.9062156677246094,-0.04,0.040000000000000036
vector_database,enterprise_tech,p3_t3_e1,Pinecone,Weaviate,25,0.84,0.16,0.0,0.04,0.96,1.0331466378934238,1.03125,2,3,0.8906300064332981,0.890625,2.1405367828810995,1.9980201514209739,2.1405029296875,1.9998779296875,0.7999999999999999,-0.7999999999999999
vector_database,enterprise_tech,p3_t3_e2,Pinecone,Weaviate,25,0.04,0.96,0.0,0.04,0.96,-0.062303098806978596,-0.0625,2,3,0.8906300064332981,0.890625,1.6406226146937115,2.5935557199339883,1.6406078338623047,2.5937328338623047,0.0,0.0
vector_database,enterprise_tech,p3_t3_e3,Pinecone,Weaviate,25,1.0,0.0,0.0,0.04,0.96,2.0625909465136374,2.0625,2,3,0.8906300064332981,0.890625,3.6401591291069053,2.468198189026566,3.640146255493164,2.468271255493164,0.96,-0.96
vector_database,enterprise_tech,p3_t4_e0,Pinecone,Weaviate,25,0.0,1.0,0.0,0.04,0.96,-1.31020135011795,-1.3125,2,3,0.8906300064332981,0.890625,-0.23438215319765732,1.9664492033535907,-0.2343902587890625,1.9687347412109375,-0.04,0.040000000000000036
vector_database,enterprise_tech,p3_t4_e1,Pinecone,Weaviate,25,0.4,0.6,0.0,0.04,0.96,-0.3399541357321141,-1.0625,2,3,0.8906300064332981,0.890625,0.5468577140563866,1.7774418562217988,0.5468502044677734,2.4999752044677734,0.36000000000000004,-0.36
vector_database,enterprise_tech,p3_t4_e2,Pinecone,Weaviate,25,0.56,0.44,0.0,0.04,0.96,-1.317955092782995,-1.328125,2,3,0.8906300064332981,0.890625,0.6562112616666127,2.864796360882906,0.6562557220458984,2.8750057220458984,0.52,-0.52
vector_database,enterprise_tech,p3_t4_e3,Pinecone,Weaviate,25,0.84,0.16,0.0,0.04,0.96,-0.28130912511562656,-0.28125,2,3,0.8906300064332981,0.890625,0.7968624823552091,1.9688016139041338,0.7968540191650391,1.968729019165039,0.7999999999999999,-0.7999999999999999
vector_database,enterprise_tech,p4_t0_e0,Pinecone,Weaviate,25,0.0,1.0,0.0,0.04,0.96,-2.1563402371984353,-2.15625,2,3,0.8906300064332981,0.890625,2.1093680866324576,5.156338330264191,2.109376907348633,5.156251907348633,-0.04,0.040000000000000036
vector_database,enterprise_tech,p4_t0_e1,Pinecone,Weaviate,25,1.0,0.0,0.0,0.04,0.96,6.390553715499948,6.390625,2,3,0.8906300064332981,0.890625,6.578144907143724,1.078221198077074,6.578134536743164,1.078134536743164,0.96,-0.96
vector_database,enterprise_tech,p4_t0_e2,Pinecone,Weaviate,25,0.08,0.92,0.0,0.04,0.96,-0.18755423870265986,-0.1875,2,3,0.8906300064332981,0.890625,7.828160641638533,8.906344886774491,7.828132629394531,8.906257629394531,0.04,-0.039999999999999925
vector_database,enterprise_tech,p4_t0_e3,Pinecone,Weaviate,25,1.0,0.0,0.0,0.04,0.96,6.29679525221573,6.296875,2,3,0.8906300064332981,0.890625,6.390637397533283,0.9844721517508503,6.390634536743164,0.9843845367431641,0.96,-0.96
vector_database,enterprise_tech,p4_t1_e0,Pinecone,Weaviate,25,0.0,1.0,0.0,0.04,0.96,-3.906299708950314,-3.90625,2,3,0.8906300064332981,0.890625,4.671895263440092,9.468824978823704,4.671863555908203,9.468738555908203,-0.04,0.040000000000000036
vector_database,enterprise_tech,p4_t1_e1,Pinecone,Weaviate,25,0.0,1.0,0.0,0.04,0.96,1.8749321724001788,1.875,2,3,0.8906300064332981,0.890625,5.890597580888425,4.906295414921544,5.890584945678711,4.906209945678711,-0.04,0.040000000000000036
vector_database,enterprise_tech,p4_t1_e2,Pinecone,Weaviate,25,0.0,1.0,0.0,0.04,0.96,-2.750036477337119,-2.75,2,3,0.8906300064332981,0.890625,11.203060981853923,14.84372746562434,11.203015327453613,14.843640327453613,-0.04,0.040000000000000036
vector_database,enterprise_tech,p4_t1_e3,Pinecone,Weaviate,25,0.0,1.0,0.0,0.04,0.96,2.937447787853216,2.9375,2,3,0.8906300064332981,0.890625,9.640641568152205,7.593823786732287,9.640613555908203,7.593738555908203,-0.04,0.040000000000000036
vector_database,enterprise_tech,p4_t2_e0,Pinecone,Weaviate,25,0.0,1.0,0.0,0.04,0.96,-8.000029444150755,-8.000000953674316,2,3,0.8906300064332981,0.890625,4.20318257517647,13.093842025760523,4.203132629394531,13.093758583068848,-0.04,0.040000000000000036
vector_database,enterprise_tech,p4_t2_e1,Pinecone,Weaviate,25,0.0,1.0,0.0,0.04,0.96,-1.6250692576909387,-1.625,2,3,0.8906300064332981,0.890625,3.578141211924958,6.093840476049195,3.578134536743164,6.093759536743164,-0.04,0.040000000000000036
vector_database,enterprise_tech,p4_t2_e2,Pinecone,Weaviate,25,0.0,1.0,0.0,0.04,0.96,-3.2500392190886487,-3.25,2,3,0.8906300064332981,0.890625,2.265680429623899,6.406349655145846,2.265636444091797,6.406261444091797,-0.04,0.040000000000000036
vector_database,enterprise_tech,p4_t2_e3,Pinecone,Weaviate,25,0.0,1.0,0.0,0.04,0.96,-2.500022649399398,-2.5,2,3,0.8906300064332981,0.890625,11.828173276671805,15.218825932504501,11.828117370605469,15.218742370605469,-0.04,0.040000000000000036
vector_database,enterprise_tech,p4_t3_e0,Pinecone,Weaviate,25,0.0,1.0,0.0,0.04,0.96,-1.3438123442932692,-1.34375,2,3,0.8906300064332981,0.890625,0.953151940004318,3.1875942907308854,0.9531345367431641,3.187509536743164,-0.04,0.040000000000000036
vector_database,enterprise_tech,p4_t3_e1,Pinecone,Weaviate,25,0.92,0.08,0.0,0.04,0.96,4.312432291581331,4.3125,2,3,0.8906300064332981,0.890625,4.7031476487609325,1.2813453636128997,4.703134536743164,1.281259536743164,0.88,-0.88
vector_database,enterprise_tech,p4_t3_e2,Pinecone,Weaviate,25,0.0,1.0,0.0,0.04,0.96,0.5311644114769933,0.53125,2,3,0.8906300064332981,0.890625,3.796881199166819,4.156346794123124,3.796884536743164,4.156259536743164,-0.04,0.040000000000000036
vector_database,enterprise_tech,p4_t3_e3,Pinecone,Weaviate,25,0.0,1.0,0.0,0.04,0.96,2.6249340798211733,2.625,2,3,0.8906300064332981,0.890625,4.171896099149308,2.4375920257614325,4.171884536743164,2.437509536743164,-0.04,0.040000000000000036
vector_database,enterprise_tech,p4_t4_e0,Pinecone,Weaviate,25,0.0,1.0,0.0,0.04,0.96,-2.148509976420314,-2.1484375,2,3,0.8906300064332981,0.890625,-0.5702930695188115,2.4688469133348008,-0.5703010559082031,2.468761444091797,-0.04,0.040000000000000036
vector_database,enterprise_tech,p4_t4_e1,Pinecone,Weaviate,25,1.0,0.0,0.0,0.04,0.96,3.335851554086389,3.3359375,2,3,0.8906300064332981,0.890625,1.546878457593266,-0.898343090059825,1.546884536743164,-0.8984279632568359,0.96,-0.96
vector_database,enterprise_tech,p4_t4_e2,Pinecone,Weaviate,25,0.96,0.04,0.0,0.04,0.96,1.4061111311293075,1.40625,2,3,0.8906300064332981,0.890625,1.6093285148672294,1.09384739017122,1.6093864440917969,1.0937614440917969,0.9199999999999999,-0.9199999999999999
vector_database,enterprise_tech,p4_t4_e3,Pinecone,Weaviate,25,1.0,0.0,0.0,0.04,0.96,3.2460105459120996,3.24609375,2,3,0.8906300064332981,0.890625,1.2343782191965147,-1.1210023202822867,1.234384536743164,-1.121084213256836,0.96,-0.96
iac_tool,enterprise_tech,p0_t0_e0,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,1.8906276226009595,1.890625,1,2,0.4843899010502355,0.484375,3.062467575073242,1.6562298535225182,3.062467575073242,1.6562175750732422,0.0,0.0
iac_tool,enterprise_tech,p0_t0_e1,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,3.125902007392142,3.125,1,2,0.4843899010502355,0.484375,3.187479019165039,0.5459669128231326,3.187479019165039,0.5468540191650391,0.0,0.0
iac_tool,enterprise_tech,p0_t0_e2,Terraform,Pulumi,25,0.0,1.0,0.0,1.0,0.0,-3.1015614271169625,-3.1015625,1,2,0.4843899010502355,0.484375,-0.2265949249267578,3.35935640324044,-0.2265949249267578,3.359342575073242,-1.0,1.0
iac_tool,enterprise_tech,p0_t0_e3,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,2.0029301643370445,2.0029296875,1,2,0.4843899010502355,0.484375,0.8281230926513672,-0.6904171706354418,0.8281230926513672,-0.6904315948486328,0.0,0.0
iac_tool,enterprise_tech,p0_t1_e0,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,3.8593761920922134,3.859375,1,2,0.4843899010502355,0.484375,5.531057357788086,2.156071066746108,5.531057357788086,2.156057357788086,0.0,0.0
iac_tool,enterprise_tech,p0_t1_e1,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,6.406317231776484,6.40625,1,2,0.4843899010502355,0.484375,7.873760223388672,1.9518328926624235,7.873760223388672,1.9518852233886719,0.0,0.0
iac_tool,enterprise_tech,p0_t1_e2,Terraform,Pulumi,25,0.0,1.0,0.0,1.0,0.0,-4.0312466621453495,-4.03125,1,2,0.4843899010502355,0.484375,0.15613174438476562,4.671768307580351,0.15613174438476562,4.671756744384766,-1.0,1.0
iac_tool,enterprise_tech,p0_t1_e3,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,5.90625071525551,5.90625,1,2,0.4843899010502355,0.484375,8.499292373657227,3.077431559451952,8.499292373657227,3.0774173736572266,0.0,0.0
iac_tool,enterprise_tech,p0_t2_e0,Terraform,Pulumi,25,0.96,0.04,0.0,1.0,0.0,2.0625011920922134,2.0625,1,2,0.4843899010502355,0.484375,4.812490463256836,3.234379172214858,4.812490463256836,3.234365463256836,-0.040000000000000036,0.04
iac_tool,enterprise_tech,p0_t2_e1,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,3.734580376520171,3.734375,1,2,0.4843899010502355,0.484375,5.437492370605469,2.1873018951355334,5.437492370605469,2.1874923706054688,0.0,0.0
iac_tool,enterprise_tech,p0_t2_e2,Terraform,Pulumi,25,0.0,1.0,0.0,1.0,0.0,-3.18749928474449,-3.1875,1,2,0.4843899010502355,0.484375,-0.25000762939453125,3.4218815564001943,-0.25000762939453125,3.4218673706054688,-1.0,1.0
iac_tool,enterprise_tech,p0_t2_e3,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,1.48437571525551,1.484375,1,2,0.4843899010502355,0.484375,1.8281230926513672,0.8281372784460928,1.8281230926513672,0.8281230926513672,0.0,0.0
iac_tool,enterprise_tech,p0_t3_e0,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,3.1445329189286895,3.14453125,1,2,0.4843899010502355,0.484375,2.109373092651367,-0.5507699252270868,2.109373092651367,-0.5507831573486328,0.0,0.0
iac_tool,enterprise_tech,p0_t3_e1,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,3.679688334464686,3.6796875,1,2,0.4843899010502355,0.484375,2.265625,-0.9296734334144503,2.265625,-0.9296875,0.0,0.0
iac_tool,enterprise_tech,p0_t3_e2,Terraform,Pulumi,25,0.0,1.0,0.0,1.0,0.0,-2.4257799386987244,-2.42578125,1,2,0.4843899010502355,0.484375,-0.08203315734863281,2.828136682400327,-0.08203315734863281,2.828123092651367,-1.0,1.0
iac_tool,enterprise_tech,p0_t3_e3,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,2.242189407346814,2.2421875,1,2,0.4843899010502355,0.484375,0.6249980926513672,-1.1328014136452111,0.6249980926513672,-1.1328144073486328,0.0,0.0
iac_tool,enterprise_tech,p0_t4_e0,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,0.40820443630127556,0.408203125,1,2,0.4843899010502355,0.484375,-0.5078144073486328,-0.4316289425996729,-0.5078144073486328,-0.4316425323486328,0.0,0.0
iac_tool,enterprise_tech,p0_t4_e1,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,1.5070106830535224,1.5068359375,1,2,0.4843899010502355,0.484375,-0.7041034698486328,-1.7267242518519197,-0.7041034698486328,-1.7265644073486328,0.0,0.0
iac_tool,enterprise_tech,p0_t4_e2,Terraform,Pulumi,25,0.0,1.0,0.0,1.0,0.0,-0.8105450868622484,-0.810546875,1,2,0.4843899010502355,0.484375,-1.2500019073486328,0.044933080563851036,-1.2500019073486328,0.04491996765136719,-1.0,1.0
iac_tool,enterprise_tech,p0_t4_e3,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,1.3828135728830375,1.3828125,1,2,0.4843899010502355,0.484375,-0.46484375,-1.363267421832802,-0.46484375,-1.36328125,0.0,0.0
iac_tool,enterprise_tech,p1_t0_e0,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,4.093750953673862,4.09375,1,2,0.4843899010502355,0.484375,7.934902191162109,4.325541138538483,7.934902191162109,4.325527191162109,0.0,0.0
iac_tool,enterprise_tech,p1_t0_e1,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,3.5156428812333615,3.515625,1,2,0.4843899010502355,0.484375,4.654729843139648,1.6234768629565224,4.654729843139648,1.6234798431396484,0.0,0.0
iac_tool,enterprise_tech,p1_t0_e2,Terraform,Pulumi,25,0.0,1.0,0.0,1.0,0.0,-10.249999046327503,-10.250000953674316,1,2,0.4843899010502355,0.484375,2.4166946411132812,13.15108358849102,2.4166946411132812,13.151070594787598,-1.0,1.0
iac_tool,enterprise_tech,p1_t0_e3,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,1.8125025033918973,1.8125,1,2,0.4843899010502355,0.484375,2.531187057495117,1.2030744551534553,2.531187057495117,1.2030620574951172,0.0,0.0
iac_tool,enterprise_tech,p1_t1_e0,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,2.9687510728830375,2.96875,1,2,0.4843899010502355,0.484375,9.061614990234375,6.577253818401573,9.061614990234375,6.577239990234375,0.0,0.0
iac_tool,enterprise_tech,p1_t1_e1,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,8.437604183491203,8.4375,1,2,0.4843899010502355,0.484375,11.805000305175781,3.8517860227348137,11.805000305175781,3.8518753051757812,0.0,0.0
iac_tool,enterprise_tech,p1_t1_e2,Terraform,Pulumi,25,0.0,1.0,0.0,1.0,0.0,-8.140623927116962,-8.140625,1,2,0.4843899010502355,0.484375,0.6602668762207031,9.285280704387901,0.6602668762207031,9.285266876220703,-1.0,1.0
iac_tool,enterprise_tech,p1_t1_e3,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,4.562501311301276,4.5625,1,2,0.4843899010502355,0.484375,13.119951248168945,9.041839837917905,13.119951248168945,9.041826248168945,0.0,0.0
iac_tool,enterprise_tech,p1_t2_e0,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,-1.4374988079077866,-1.4375,1,2,0.4843899010502355,0.484375,7.936887741088867,9.85877645004689,7.936887741088867,9.858762741088867,0.0,0.0
iac_tool,enterprise_tech,p1_t2_e1,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,8.28193259780528,8.28125,1,2,0.4843899010502355,0.484375,13.684906005859375,5.88736330910433,13.684906005859375,5.888031005859375,0.0,0.0
iac_tool,enterprise_tech,p1_t2_e2,Terraform,Pulumi,25,0.0,1.0,0.0,1.0,0.0,-9.81249928474449,-9.8125,1,2,0.4843899010502355,0.484375,2.9032039642333984,13.200093150028124,2.9032039642333984,13.200078964233398,-1.0,1.0
iac_tool,enterprise_tech,p1_t2_e3,Terraform,Pulumi,25,0.8,0.2,0.0,1.0,0.0,0.43750143051045143,0.4375,1,2,0.4843899010502355,0.484375,8.926313400268555,8.973201870808339,8.926313400268555,8.973188400268555,-0.19999999999999996,0.2
iac_tool,enterprise_tech,p1_t3_e0,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,4.000001549719514,4.0,1,2,0.4843899010502355,0.484375,9.062295913696289,5.546684265027011,9.062295913696289,5.546670913696289,0.0,0.0
iac_tool,enterprise_tech,p1_t3_e1,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,4.031253218645588,4.03125,1,2,0.4843899010502355,0.484375,4.281223297119141,0.7343599795237878,4.281223297119141,0.7343482971191406,0.0,0.0
iac_tool,enterprise_tech,p1_t3_e2,Terraform,Pulumi,25,0.0,1.0,0.0,1.0,0.0,-2.6171859502804864,-2.6171875,1,2,0.4843899010502355,0.484375,-0.3047370910644531,2.7968387602662688,-0.3047370910644531,2.796825408935547,-1.0,1.0
iac_tool,enterprise_tech,p1_t3_e3,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,2.4687516689286895,2.46875,1,2,0.4843899010502355,0.484375,5.468606948852539,3.484245180974085,5.468606948852539,3.484231948852539,0.0,0.0
iac_tool,enterprise_tech,p1_t4_e0,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,1.0468766689286895,1.046875,1,2,0.4843899010502355,0.484375,1.8437366485595703,1.2812498806811163,1.8437366485595703,1.2812366485595703,0.0,0.0
iac_tool,enterprise_tech,p1_t4_e1,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,1.859411596582504,1.859375,1,2,0.4843899010502355,0.484375,2.1718578338623047,0.7968361383300362,2.1718578338623047,0.7968578338623047,0.0,0.0
iac_tool,enterprise_tech,p1_t4_e2,Terraform,Pulumi,25,0.0,1.0,0.0,1.0,0.0,-2.2265610694895486,-2.2265625,1,2,0.4843899010502355,0.484375,0.2421092987060547,2.9530602692458388,0.2421092987060547,2.9530467987060547,-1.0,1.0
iac_tool,enterprise_tech,p1_t4_e3,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,0.3671896457649382,0.3671875,1,2,0.4843899010502355,0.484375,0.5624942779541016,0.6796945332393989,0.5624942779541016,0.6796817779541016,0.0,0.0
iac_tool,enterprise_tech,p2_t0_e0,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,0.9375014305104514,0.9375,1,2,0.4843899010502355,0.484375,1.1562461853027344,0.7031346558425184,1.1562461853027344,0.7031211853027344,0.0,0.0
iac_tool,enterprise_tech,p2_t0_e1,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,2.983573302233708,2.9833984375,1,2,0.4843899010502355,0.484375,1.8906230926513672,-0.6085603085321054,1.8906230926513672,-0.6084003448486328,0.0,0.0
iac_tool,enterprise_tech,p2_t0_e2,Terraform,Pulumi,25,0.0,1.0,0.0,1.0,0.0,-1.1826158761987244,-1.1826171875,1,2,0.4843899010502355,0.484375,-0.8701190948486328,0.7968866824003271,-0.8701190948486328,0.7968730926513672,-1.0,1.0
iac_tool,enterprise_tech,p2_t0_e3,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,1.5087915658918973,1.5087890625,1,2,0.4843899010502355,0.484375,0.4062480926513672,-0.6181535721902947,0.4062480926513672,-0.6181659698486328,0.0,0.0
iac_tool,enterprise_tech,p2_t1_e0,Terraform,Pulumi,25,0.96,0.04,0.0,1.0,0.0,2.2656259536738617,2.265625,1,2,0.4843899010502355,0.484375,3.53125,1.7500139473763738,3.53125,1.75,-0.040000000000000036,0.04
iac_tool,enterprise_tech,p2_t1_e1,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,4.25398778582894,4.25390625,1,2,0.4843899010502355,0.484375,3.015625,-0.7539728847787046,3.015625,-0.75390625,0.0,0.0
iac_tool,enterprise_tech,p2_t1_e2,Terraform,Pulumi,25,0.0,1.0,0.0,1.0,0.0,-2.77343678474449,-2.7734375,1,2,0.4843899010502355,0.484375,-0.03906440734863281,3.2187622784460928,-0.03906440734863281,3.218748092651367,-1.0,1.0
iac_tool,enterprise_tech,p2_t1_e3,Terraform,Pulumi,25,0.96,0.04,0.0,1.0,0.0,2.4394541978830375,2.439453125,1,2,0.4843899010502355,0.484375,1.875,-0.08006429683280203,1.875,-0.080078125,-0.040000000000000036,0.04
iac_tool,enterprise_tech,p2_t2_e0,Terraform,Pulumi,25,0.96,0.04,0.0,1.0,0.0,1.2656259536738617,1.265625,1,2,0.4843899010502355,0.484375,3.65625,2.875013947376374,3.65625,2.875,-0.040000000000000036,0.04
iac_tool,enterprise_tech,p2_t2_e1,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,3.2813600241206586,3.28125,1,2,0.4843899010502355,0.484375,2.671875,-0.12509512307042314,2.671875,-0.125,0.0,0.0
iac_tool,enterprise_tech,p2_t2_e2,Terraform,Pulumi,25,0.0,1.0,0.0,1.0,0.0,-2.1093740463261383,-2.109375,1,2,0.4843899010502355,0.484375,-0.2343769073486328,2.359387040027741,-0.2343769073486328,2.359373092651367,-1.0,1.0
iac_tool,enterprise_tech,p2_t2_e3,Terraform,Pulumi,25,0.96,0.04,0.0,1.0,0.0,2.0312517881377516,2.03125,1,2,0.4843899010502355,0.484375,3.156248092651367,1.609386205563851,3.156248092651367,1.6093730926513672,-0.040000000000000036,0.04
iac_tool,enterprise_tech,p2_t3_e0,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,1.9335949420922134,1.93359375,1,2,0.4843899010502355,0.484375,1.859375,0.4101699589580221,1.859375,0.41015625,0.0,0.0
iac_tool,enterprise_tech,p2_t3_e1,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,4.453258028719574,4.453125,1,2,0.4843899010502355,0.484375,3.15625,-0.8126181276693387,3.15625,-0.8125,0.0,0.0
iac_tool,enterprise_tech,p2_t3_e2,Terraform,Pulumi,25,0.0,1.0,0.0,1.0,0.0,-2.5039052963261383,-2.50390625,1,2,0.4843899010502355,0.484375,-0.6914081573486328,2.296887040027741,-0.6914081573486328,2.296873092651367,-1.0,1.0
iac_tool,enterprise_tech,p2_t3_e3,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,2.4648450613012756,2.46484375,1,2,0.4843899010502355,0.484375,2.34375,0.36329483974895993,2.34375,0.36328125,0.0,0.0
iac_tool,enterprise_tech,p2_t4_e0,Terraform,Pulumi,25,0.52,0.48,0.0,1.0,0.0,-1.1645499467853142,-1.16455078125,1,2,0.4843899010502355,0.484375,-1.0083026885986328,0.6406371592369169,-1.0083026885986328,0.6406230926513672,-0.48,0.48
iac_tool,enterprise_tech,p2_t4_e1,Terraform,Pulumi,25,1.0,0.0,0.0,1.0,0.0,1.7052856468362734,1.705078125,1,2,0.4843899010502355,0.484375,-0.263671875,-1.4845676207860379,-0.263671875,-1.484375,0.0,0.0
